Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Encoder_pos,vehicle_speed,range,Throtle_Pedal,Odometer,Mode_Control,Pre_charge_Status,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,Total_Number_Errors,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding,Timer,Severity,Error_Code
2025-02-25 10:30:50,0x191CFF71,True,can0,8,39.7477115,30.4748745,816.3,13.25,-0.07,2,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],12.0,1230,46,215,151,68.0,-68.0,Enabled,0,215,222,53,20,47.875,215,32,6676.856414794922,14.0,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,2,D_Posiiton,0,12.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.580000000000002,28.400000000000002,997,2366.4,5098.6,-30.0,3188.3,3192.8,3191.7000000000003,3195.0,3191.5,3189.3,3196.0,3196.4,3195.6000000000004,3191.4,0.0,55.1,3197.0,3197.2000000000003,3198.0,3196.7000000000003,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3192.6000000000004,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,3,3188.3,3198.0,3193.9,-3,-2,99.7,326.0,326.0,47.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.9,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,74,74,69.5625,96.5625,73.125,97.125,0.1875,7.9375,0.40625,13.0,0,0,0,0.0,0,1,0,1,1,18,18,18,18,18,18,20,0,21,20,11,13,4,255,0,0,1.6,3,2008
2025-02-25 10:30:51,0x191CFF71,True,can0,8,39.74768133333333,30.474873833333334,816.6,13.25,-0.07,2,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],28.0,1329,119,59,169,68.0,-68.0,Enabled,0,59,66,53,20,46.9375,59,117,6719.131484985352,15.0,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,28.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.580000000000002,28.400000000000002,997,2199.8,5098.3,-70.8,3149.8,3155.3,3153.8,3157.1000000000004,3155.5,3145.1000000000004,3159.0,3160.2000000000003,3158.9,3153.7000000000003,0.0,55.1,3160.4,3160.2000000000003,3161.6000000000004,3159.0,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3157.1000000000004,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0,2,0,3,1,6,2,3,3145.1000000000004,3161.6000000000004,3156.4,-3,-2,99.7,326.0,326.0,47.300000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.9,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,79,79,83.3125,129.1875,82.375,125.0,-0.25,8.1875,0.421875,17.0,0,0,0,0.0,0,1,0,1,1,19,19,19,18,18,18,21,0,21,20,11,13,5,255,0,0,1.6,3,2008
2025-02-25 10:30:52,0x191CFF71,True,can0,8,39.747649833333334,30.474872833333333,816.2,11.83,-0.07,7,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],31.0,1626,161,157,143,66.25,-66.25,Enabled,2,157,166,53,21,46.125,157,203,6767.496444702148,18.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,31.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.560000000000002,28.38,997,1940.8000000000002,5097.6,-134.20000000000002,3086.6000000000004,3094.3,3092.6000000000004,3098.4,3093.9,3072.6000000000004,3097.3,3100.2000000000003,3100.0,3095.1000000000004,0.0,55.1,3099.5,3099.7000000000003,3102.6000000000004,3100.6000000000004,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3096.4,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,6,2,3,3072.6000000000004,3102.6000000000004,3095.3,-3,-2,99.7,326.0,326.0,46.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.8,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,84,84,112.25,188.4375,110.5625,190.3125,-1.125,12.9375,0.6875,31.0,0,0,0,0.0,0,1,0,1,1,24,24,24,23,23,23,21,0,21,20,11,13,10,255,0,0,1.6,3,2008
2025-02-25 10:30:53,0x191CFF71,True,can0,8,39.74761216666667,30.474871166666667,816.0,11.83,-0.07,7,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],26.0,1899,152,3,174,55.0,-55.0,Enabled,2,3,12,53,21,46.1875,3,50,6827.949859619141,22.0,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,26.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.55,28.37,996,2005.7,5096.900000000001,-118.30000000000001,3099.1000000000004,3104.4,3100.6000000000004,3102.1000000000004,3101.5,3095.9,3109.2000000000003,3109.3,3107.1000000000004,3098.7000000000003,0.1,55.1,3111.6000000000004,3109.3,3110.0,3104.6000000000004,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3103.4,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0,2,0,3,1,6,2,1,3095.9,3111.6000000000004,3104.4,-3,-2,99.60000000000001,326.0,326.0,46.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.70000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,89,89,99.0625,164.125,101.125,163.75,-1.0625,13.625,0.7265625,26.0,0,0,0,0.0,0,1,0,1,1,26,26,26,25,25,25,21,0,22,21,11,13,12,255,0,0,1.6,3,2008
2025-02-25 10:30:54,0x1918FF71,True,can0,8,39.747566666666664,30.474870666666668,816.2,13.32,-0.12,9,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],28.0,2182,188,103,114,43.5,-43.5,Enabled,2,102,111,53,21,45.375,102,136,6896.325057983398,25.0,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,28.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.54,28.36,996,1856.8000000000002,5097.400000000001,-154.70000000000002,3051.2000000000003,3052.5,3052.4,3059.5,3056.5,3049.0,3064.5,3061.2000000000003,3060.2000000000003,3056.4,0.0,55.1,3066.0,3060.4,3064.0,3062.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3058.9,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0,2,0,3,1,6,2,1,3049.0,3066.0,3058.3,-3,-2,99.60000000000001,326.0,326.0,45.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.60000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,94,94,115.0625,179.9375,107.0,180.9375,-1.0625,16.25,0.88671875,29.0,0,0,0,0.0,0,1,0,1,1,26,26,26,25,26,25,21,0,22,21,11,13,13,255,0,0,1.6,3,2008
2025-02-25 10:30:55,0x1919FF71,True,can0,8,39.747515,30.47487033333333,816.0,13.32,-0.12,9,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],25.0,2385,174,191,88,35.125,-35.125,Enabled,2,191,200,53,21,45.6875,190,229,6963.622573852539,27.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,25.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.53,28.35,995,1886.1000000000001,5096.5,-147.5,3060.2000000000003,3063.9,3062.7000000000003,3066.4,3063.8,3063.3,3070.3,3071.2000000000003,3069.8,3063.5,0.0,55.1,3073.8,3070.7000000000003,3073.0,3069.1000000000004,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3066.0,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0,2,0,3,1,1,2,1,3060.2000000000003,3073.8,3067.1000000000004,-3,-2,99.5,326.0,326.0,46.0,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.5,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,99,99,110.875,162.875,101.125,164.9375,-1.5625,17.25,0.921875,26.0,0,0,0,0.0,0,1,0,1,1,27,27,27,26,26,26,21,0,22,21,11,13,13,255,0,0,1.6,3,2008
2025-02-25 10:30:56,0x191CFF71,True,can0,8,39.74745733333334,30.474870166666665,815.7,13.28,-0.12,11,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],16.0,2588,118,47,204,31.625,-31.625,Enabled,2,47,56,53,21,46.4375,47,98,7057.086029052734,30.0,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,2,D_Posiiton,0,16.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.51,28.330000000000002,995,1986.2,5096.3,-123.0,3079.5,3085.2000000000003,3087.2000000000003,3091.3,3086.3,3079.1000000000004,3088.7000000000003,3091.4,3094.0,3087.5,0.0,55.1,3092.3,3091.5,3096.5,3093.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3088.3,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,6,2,3,3079.1000000000004,3096.5,3088.8,-3,-2,99.5,326.0,326.0,46.300000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,104,104,93.5625,126.25,84.75,120.625,-1.8125,16.875,0.8984375,18.0,0,0,0,0.0,0,1,0,1,1,26,26,26,25,25,25,21,0,22,22,11,13,13,255,0,0,1.6,3,2008
2025-02-25 10:30:57,0x191CFF71,True,can0,8,39.74739366666667,30.474868999999998,815.6,13.28,-0.12,6,user1,t_0,00:32,100,19 saat 37 dakika,['1000 km bakımı: Servise gidin.'],0.0,2517,2,147,115,32.875,-32.875,Enabled,0,147,154,53,21,48.0625,147,225,7142.97802734375,29.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.51,28.330000000000002,995,2536.8,5097.700000000001,11.9,3202.8,3206.6000000000004,3207.6000000000004,3208.2000000000003,3206.3,3208.9,3209.4,3210.5,3210.2000000000003,3204.5,0.0,55.1,3210.9,3212.6000000000004,3212.7000000000003,3209.5,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3206.7000000000003,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0,2,0,3,1,1,2,3,3202.8,3212.7000000000003,3208.4,-3,-2,99.5,326.0,326.0,48.1,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,109,109,26.5,20.0625,30.6875,20.0,0.75,10.75,0.55078125,2.0,0,0,0,0.0,0,1,0,1,1,23,23,23,22,22,22,21,0,22,22,11,14,11,255,0,0,1.6,3,2008
2025-02-25 10:30:58,0x00000A09,True,can0,8,39.74732783333333,30.474867166666666,816.0,13.49,-0.12,-2,user1,t_0,00:32,100,21 saat 20 dakika,['1000 km bakımı: Servise gidin.'],0.0,2138,1,243,86,46.9375,-46.9375,Enabled,0,243,250,53,21,48.25,243,68,7217.841079711914,25.0,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.5,28.32,995,2533.2000000000003,5098.1,10.9,3214.0,3217.6000000000004,3218.8,3219.1000000000004,3217.5,3219.5,3220.0,3221.1000000000004,3220.9,3215.5,0.0,55.1,3221.4,3223.2000000000003,3223.1000000000004,3220.3,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3217.1000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0,2,0,3,1,1,2,2,3213.3,3222.7000000000003,3218.6000000000004,-3,-2,99.5,326.0,326.0,48.300000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.4,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,114,114,22.0625,0.3125,21.8125,-18.125,1.3125,4.3125,0.23046875,-1.0,0,0,0,0.0,0,1,0,1,1,19,19,19,19,19,19,21,0,22,22,11,14,6,255,0,0,1.6,3,2008
2025-02-25 10:30:59,0x00000203,False,can0,8,39.74727,30.474867833333334,816.3,13.49,-0.12,-8,user1,t_0,00:32,100,20 saat 43 dakika,['1000 km bakımı: Servise gidin.'],0.0,1589,1,77,137,68.0,-68.0,Enabled,0,77,84,53,21,48.3125,77,159,7272.941635131836,18.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.5,28.32,995,2534.5,5098.200000000001,11.200000000000001,3218.8,3222.5,3223.5,3223.9,3222.2000000000003,3223.8,3224.6000000000004,3225.7000000000003,3225.3,3220.2000000000003,0.1,55.1,3225.9,3227.7000000000003,3227.6000000000004,3224.9,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3222.5,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,2,3218.8,3227.7000000000003,3223.9,-3,-2,99.5,326.0,326.0,48.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,119,119,21.5625,0.3125,21.8125,-18.125,1.0,3.4375,0.18359375,-1.0,0,0,0,0.0,0,1,0,1,1,18,18,18,17,17,17,21,0,22,21,11,14,4,255,0,0,1.6,3,2008
2025-02-25 10:31:00,0x191CFF71,True,can0,8,39.7472255,30.4748705,816.2,11.97,-0.12,-6,user1,t_0,00:32,100,20 saat 32 dakika,['1000 km bakımı: Servise gidin.'],2.0,1242,5,191,194,68.0,-68.0,Enabled,0,191,198,53,21,48.3125,191,17,7325.225036621094,14.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,0,D_Posiiton,0,2.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.5,28.32,995,2535.1000000000004,5098.8,11.3,3222.9,3226.7000000000003,3227.5,3227.8,3226.5,3228.1000000000004,3228.7000000000003,3229.6000000000004,3229.3,3224.1000000000004,0.0,55.1,3229.8,3231.8,3231.8,3229.3,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3226.9,0.1,0.2,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,2,3222.9,3231.8,3228.0,-3,-2,99.5,326.0,326.0,48.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,124,124,21.6875,0.5,21.8125,-18.125,0.8125,2.6875,0.140625,-1.0,0,0,0,0.0,0,1,0,1,1,17,17,17,16,16,16,21,0,22,21,11,14,3,255,0,0,1.6,3,2008
2025-02-25 10:31:01,0x1919FF71,True,can0,8,39.747191666666666,30.474886166666668,816.6,11.97,-0.12,-2,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],24.0,1186,93,35,167,68.0,-68.0,Enabled,0,35,42,53,21,47.0625,34,95,7364.846740722656,13.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,25.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.5,28.32,995,2227.0,5098.200000000001,-64.10000000000001,3149.3,3155.4,3154.9,3155.6000000000004,3154.5,3148.1000000000004,3159.0,3159.8,3159.8,3152.1000000000004,0.1,55.1,3159.9,3160.1000000000004,3162.2000000000003,3157.7000000000003,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3156.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0,2,0,3,1,6,2,3,3148.1000000000004,3162.2000000000003,3156.2000000000003,-3,-2,99.5,326.0,326.0,47.300000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,129,129,92.375,152.9375,89.375,149.8125,-0.5625,7.75,0.40234375,20.0,0,0,0,0.0,0,1,0,1,1,18,18,18,18,18,18,21,0,22,21,11,14,3,255,0,0,1.6,3,2008
2025-02-25 10:31:02,0x191CFF71,True,can0,8,39.7471685,30.4749125,817.2,13.42,-0.12,0,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],28.0,1346,122,135,9,68.0,-68.0,Enabled,0,135,142,53,21,46.5,135,187,7407.099182128906,15.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,28.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.490000000000002,28.310000000000002,994,2110.5,5097.6,-92.60000000000001,3114.5,3119.6000000000004,3118.8,3121.6000000000004,3120.5,3111.5,3125.4,3125.9,3124.9,3118.5,0.0,55.1,3126.6000000000004,3125.4,3127.8,3123.8,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3122.4,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,6,2,3,3111.5,3127.8,3121.8,-3,-2,99.4,326.0,326.0,46.800000000000004,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.20000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,134,134,104.3125,181.0625,105.0625,175.6875,-0.625,10.75,0.54296875,28.0,0,0,0,0.0,0,1,0,1,1,23,23,23,22,22,22,21,0,22,21,11,14,8,255,0,0,1.6,3,2008
2025-02-25 10:31:03,0x191271FA,True,can0,8,39.747155666666664,30.474950166666666,817.1,13.42,-0.12,4,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],29.0,1533,143,232,74,68.0,-68.0,Enabled,0,232,239,53,21,46.3125,232,25,7454.260498046875,17.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,29.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.48,28.3,994,2024.4,5097.400000000001,-113.60000000000001,3096.8,3099.7000000000003,3100.0,3101.2000000000003,3097.2000000000003,3094.4,3109.0,3106.8,3106.4,3098.2000000000003,0.1,55.1,3110.0,3106.4,3109.4,3104.0,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3099.3,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0,2,0,3,1,6,2,1,3094.4,3110.0,3102.5,-3,-2,99.4,326.0,326.0,46.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,139,139,108.3125,183.8125,107.0,180.875,-1.0625,11.6875,0.6171875,29.0,0,0,0,0.0,0,1,0,1,1,25,25,25,24,24,24,21,0,22,22,11,14,11,255,0,0,1.6,3,2008
2025-02-25 10:31:04,0x191CFF71,True,can0,8,39.7471495,30.474998166666666,816.9,13.57,-0.12,7,user1,t_0,00:32,100,False,['1000 km bakımı: Servise gidin.'],31.0,1783,180,79,241,59.875,-59.875,Enabled,2,79,88,53,21,45.875,79,121,7510.780166625977,20.5,42,0,1072.9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,28,3,D_Posiiton,0,31.0,5,75.0,0,0,-400.0,4700,-1100,0,0,181,0,0.0,0,0,30.47,28.29,993,1879.8000000000002,5096.8,-149.1,3062.2000000000003,3064.6000000000004,3065.0,3071.5,3068.6000000000004,3065.9,3075.6000000000004,3072.5,3072.7000000000003,3068.0,0.0,55.1,3076.7000000000003,3071.9,3075.9,3073.8,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,3070.9,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0,2,0,3,1,1,2,1,3062.2000000000003,3076.7000000000003,3070.3,-3,-2,99.30000000000001,326.0,326.0,46.1,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,181.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,144,144,105.0,189.4375,112.1875,196.75,-0.625,14.5,0.77734375,32.0,0,0,0,0.0,0,1,0,1,1,27,27,27,26,26,26,21,0,23,22,11,14,13,255,0,0,1.6,3,2008
