Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,vehicle_speed,range,Throtle_Pedal,Odometer,Mode_Control,Pre_charge_Status,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Encoder_pos,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,Total_Number_Errors,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding
2025-02-25 10:28:09,0x191CFF71,True,can0,8,39.747203,30.474897666666667,820.2,11.85,-0.12,0,user1,0,01:08,100,18 saat 52 dakika,['1000 km bakımı: Servise gidin.'],0.0,43,0,1072.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,29,0,D_Posiiton,0,30.94,28.77,1009,2538.7000000000003,5099.1,12.0,0.0,5,75.0,0,0,3255.2000000000003,3259.2000000000003,3259.6000000000004,3260.0,-400.0,4700,-1100,0,0,3259.3,3260.1000000000004,3260.8,3261.3,185,0,0.0,0,0,3261.0,3256.1000000000004,0.1,55.1,0.0,-1,0,241,239,3260.9,3262.9,3262.8,3261.5,3259.5,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0,2,0,3,1,1,2,2,3255.2000000000003,3262.9,3260.0,-3,-2,100.9,326.0,326.0,48.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,185.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,68.0,-68.0,Enabled,0,241,248,51,19,48.875,241,72,2384.3343048095703,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0,0,0,0,0,No Fault,0,37,37,21.375,0.5,21.8125,0.0,0.5,0.0,0.0234375,0.0,0,0,0,0.0,12,12,11,11,11,13,19,0,16,15,10,11,1,255,0,0
2025-02-25 10:28:10,0x00000A02,True,can0,8,39.747202333333334,30.474898,820.5,12.0,-0.12,2,user1,0,01:08,100,18 saat 33 dakika,['1000 km bakımı: Servise gidin.'],0.0,43,0,1072.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,29,0,D_Posiiton,0,30.94,28.77,1009,2538.9,5099.200000000001,12.200000000000001,0.0,5,75.0,0,0,3255.7000000000003,3259.8,3259.9,3260.4,-400.0,4700,-1100,0,0,3259.8,3260.4,3261.2000000000003,3261.8,185,0,0.0,0,0,3261.4,3256.5,0.0,55.1,0.0,-15,0,73,57,3261.3,3263.2000000000003,3263.2000000000003,3262.0,3259.9,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0,2,0,3,1,1,2,2,3255.7000000000003,3263.2000000000003,3260.4,-3,-2,100.9,326.0,326.0,48.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,185.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,68.0,-68.0,Enabled,0,73,80,51,19,48.875,73,160,2384.3369750976562,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0,0,0,0,0,No Fault,0,42,42,21.625,-1.375,21.8125,0.0,0.4375,0.0625,0.0234375,0.0,0,0,0,0.0,12,12,12,12,11,13,19,0,16,15,10,11,1,255,0,0
2025-02-25 10:28:11,0x191CFF71,True,can0,8,39.74720166666667,30.4748975,820.7,12.0,-0.12,2,user1,0,01:08,100,18 saat 24 dakika,['1000 km bakımı: Servise gidin.'],0.0,43,0,1072.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,29,0,D_Posiiton,0,30.94,28.77,1009,2539.1000000000004,5098.900000000001,12.3,0.0,5,75.0,0,0,3256.2000000000003,3260.2000000000003,3260.6000000000004,3261.0,-400.0,4700,-1100,0,0,3260.3,3260.9,3261.5,3262.1000000000004,185,0,0.0,0,0,3261.8,3256.9,0.0,55.1,0.0,-2,0,185,182,3261.7000000000003,3263.6000000000004,3263.7000000000003,3262.3,3260.4,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0,2,0,3,1,1,2,3,3256.2000000000003,3263.7000000000003,3260.8,-3,-2,100.9,326.0,326.0,48.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,185.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,68.0,-68.0,Enabled,0,185,192,51,19,48.875,185,16,2384.3326110839844,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0,0,0,0,0,No Fault,0,47,47,21.5,0.1875,21.8125,0.0,0.4375,0.0625,0.0234375,0.0,0,0,0,0.0,12,12,11,11,11,13,19,0,16,15,10,11,1,255,0,0
2025-02-25 10:28:12,0x1919FF71,True,can0,8,39.74720166666667,30.47489716666667,820.5,11.8,-0.12,2,user1,0,01:08,100,18 saat 33 dakika,['1000 km bakımı: Servise gidin.'],0.0,43,0,1072.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,29,0,D_Posiiton,0,30.94,28.77,1009,2539.0,5098.700000000001,12.200000000000001,0.0,5,75.0,0,0,3256.6000000000004,3260.5,3261.0,3261.3,-400.0,4700,-1100,0,0,3260.6000000000004,3261.2000000000003,3262.0,3262.4,185,0,0.0,0,0,3262.2000000000003,3257.3,0.0,55.1,0.0,-12,0,30,17,3261.9,3264.0,3264.0,3262.8,3260.8,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0,2,0,3,1,1,2,2,3256.6000000000004,3264.0,3261.2000000000003,-3,-2,100.9,326.0,326.0,48.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,185.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,68.0,-68.0,Enabled,0,30,37,51,19,48.875,29,116,2384.350540161133,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0,0,0,0,0,No Fault,0,52,52,21.875,0.5,21.8125,0.0,0.4375,0.0625,0.0234375,0.0,0,0,0,0.0,12,12,11,11,11,13,19,0,16,15,10,11,1,255,0,0
2025-02-25 10:28:13,0x1919FF71,True,can0,8,39.74720133333334,30.474897,820.7,11.8,-0.12,2,user1,0,01:08,100,18 saat 33 dakika,['1000 km bakımı: Servise gidin.'],0.0,43,0,1072.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,29,0,D_Posiiton,0,30.94,28.77,1009,2538.6000000000004,5099.1,12.200000000000001,0.0,5,75.0,0,0,3256.9,3261.0,3261.3,3261.6000000000004,-400.0,4700,-1100,0,0,3261.0,3261.6000000000004,3262.3,3262.9,185,0,0.0,0,0,3262.5,3257.7000000000003,0.0,55.1,0.0,4,0,127,131,3262.3,3264.4,3264.4,3263.2000000000003,3261.2000000000003,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0,2,0,3,1,1,2,2,3256.9,3264.4,3261.6000000000004,-3,-2,100.9,326.0,326.0,48.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,185.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,68.0,-68.0,Enabled,0,127,134,51,19,48.875,126,213,2384.346633911133,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0,0,0,0,0,No Fault,0,57,57,22.0625,-0.3125,21.8125,0.0,0.4375,0.0625,0.0234375,0.0,0,0,0,0.0,12,12,11,11,11,13,19,0,16,15,10,11,1,255,0,0
2025-02-25 10:28:14,0x1929FF71,True,can0,8,39.74720133333334,30.474897,820.7,12.07,-0.12,4,user1,0,01:08,100,18 saat 33 dakika,['1000 km bakımı: Servise gidin.'],0.0,43,0,1072.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,29,0,D_Posiiton,0,30.94,28.77,1009,2538.6000000000004,5099.1,12.200000000000001,0.0,5,75.0,0,0,3256.9,3261.0,3261.3,3261.6000000000004,-400.0,4700,-1100,0,0,3261.0,3261.6000000000004,3262.3,3262.9,185,0,0.0,0,0,3262.5,3257.7000000000003,0.0,55.1,0.0,-1,0,136,134,3262.3,3264.4,3264.4,3263.2000000000003,3261.2000000000003,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0,2,0,3,1,1,2,2,3256.9,3264.4,3261.6000000000004,-3,-2,100.9,326.0,326.0,48.900000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,185.10000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,68.0,-68.0,Enabled,0,136,143,51,19,48.875,136,223,2384.351058959961,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0,0,0,0,0,No Fault,0,58,58,21.375,0.5,21.8125,0.0,0.5,0.0,0.0234375,0.0,0,0,0,0.0,12,12,11,11,11,13,19,0,16,15,10,11,1,255,0,0
