Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Encoder_pos,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,vehicle_speed,range,Throtle_Pedal,Odometer,Mode_Control,Pre_charge_Status,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,Total_Number_Errors,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding
2025-02-25 09:01:04,0x00000A0B,True,can0,8,39.74732066666667,30.474907,825.9,3.06,-6.78,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,44,28,68.0,-68.0,Enabled,0,44,51,34,-11,49.1875,44,88,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.3,5100.3,11.9,3276.5,3282.9,3283.2000000000003,3283.7000000000003,3282.5,3284.3,3285.2000000000003,3285.7000000000003,3285.2000000000003,3278.0,0.1,55.1,3281.4,3284.1000000000004,3284.1000000000004,3283.1000000000004,3279.6000000000004,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,2,0,3,1,1,1,8,3276.4,3285.6000000000004,3282.6000000000004,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,194,194,26.1875,-18.1875,26.25,-18.125,0.4375,-0.25,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:05,0x00000A09,True,can0,8,39.74732,30.47490566666667,826.1,4.64,-6.78,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,144,128,68.0,-68.0,Enabled,0,144,151,34,-11,49.1875,144,188,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2537.9,5100.3,11.8,3276.4,3282.9,3283.1000000000004,3283.6000000000004,3282.5,3284.3,3285.2000000000003,3285.7000000000003,3285.2000000000003,3278.1000000000004,0.1,55.1,3281.5,3284.1000000000004,3284.2000000000003,3283.2000000000003,3279.7000000000003,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0,2,0,3,1,1,1,8,3276.4,3285.6000000000004,3282.6000000000004,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,199,199,26.75,-17.9375,26.25,-18.125,0.3125,-0.375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:06,0x191071FA,True,can0,8,39.7473195,30.474905333333332,826.1,4.64,-6.78,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,234,218,68.0,-68.0,Enabled,0,234,241,34,-11,49.1875,234,22,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.3,5100.5,11.9,3276.5,3282.9,3283.2000000000003,3283.7000000000003,3282.6000000000004,3284.3,3285.2000000000003,3285.7000000000003,3285.2000000000003,3278.2000000000003,0.1,55.1,3281.4,3284.2000000000003,3284.3,3283.3,3279.7000000000003,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3276.5,3285.7000000000003,3282.6000000000004,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,203,203,26.125,-19.0,26.25,-18.125,0.5,-0.125,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:07,0x00000A04,True,can0,8,39.747318166666666,30.474904833333333,826.3,2.81,-6.78,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,88,72,68.0,-68.0,Enabled,0,88,95,34,-10,49.1875,88,133,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.2000000000003,5100.0,11.8,3276.6000000000004,3283.1000000000004,3283.2000000000003,3283.8,3282.6000000000004,3284.3,3285.3,3285.7000000000003,3285.3,3278.3,0.1,55.1,3281.5,3284.4,3284.3,3283.3,3279.8,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0,2,0,3,1,1,1,8,3276.6000000000004,3285.7000000000003,3282.7000000000003,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,209,209,25.9375,-17.75,26.25,-18.125,0.5,-0.1875,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:08,0x00000A04,True,can0,8,39.747316166666664,30.474903833333332,826.5,2.81,-6.73,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,188,172,68.0,-68.0,Enabled,0,188,195,34,-11,49.1875,188,232,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.78,40.97,1395,2538.1000000000004,5100.3,11.9,3276.8,3283.2000000000003,3283.3,3283.8,3282.7000000000003,3284.3,3285.3,3285.8,3285.4,3278.2000000000003,0.1,55.1,3281.5,3284.3,3284.2000000000003,3283.3,3279.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3276.8,3285.8,3282.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,214,214,26.6875,-18.375,26.25,-18.125,0.375,-0.1875,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:09,0x191171FA,True,can0,8,39.74731516666667,30.474903333333334,826.7,4.64,-6.73,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,4,244,68.0,-68.0,Enabled,0,4,11,34,-11,49.1875,4,48,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.3,5100.3,11.9,3276.7000000000003,3283.1000000000004,3283.2000000000003,3283.7000000000003,3282.6000000000004,3284.3,3285.3,3285.7000000000003,3285.3,3278.4,0.1,55.1,3281.6000000000004,3284.3,3284.3,3283.4,3279.9,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0,2,0,3,1,1,1,8,3276.7000000000003,3285.7000000000003,3282.7000000000003,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,217,217,25.75,-19.125,26.25,-18.125,0.3125,-0.3125,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:10,0x00000A03,True,can0,8,39.747314,30.474902833333335,826.8,4.64,-6.73,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,122,106,68.0,-68.0,Enabled,0,122,129,34,-10,49.1875,122,167,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.2000000000003,5099.900000000001,11.9,3276.6000000000004,3283.2000000000003,3283.3,3283.8,3282.7000000000003,3284.3,3285.3,3285.9,3285.4,3278.3,0.1,55.1,3281.6000000000004,3284.5,3284.3,3283.3,3279.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3276.6000000000004,3285.9,3282.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,223,223,26.5625,-18.25,26.25,-18.125,0.3125,-0.375,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:11,0x00000A04,True,can0,8,39.74731233333333,30.474901833333334,827.1,4.66,-6.73,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,232,216,68.0,-68.0,Enabled,0,232,239,34,-11,49.1875,232,20,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.0,5100.1,11.8,3276.6000000000004,3283.0,3283.3,3283.7000000000003,3282.7000000000003,3284.2000000000003,3285.3,3285.8,3285.3,3278.2000000000003,0.1,55.1,3281.6000000000004,3284.3,3284.4,3283.2000000000003,3279.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3276.6000000000004,3285.8,3282.7000000000003,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,229,229,25.9375,-17.5,26.25,-18.125,0.3125,-0.4375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:12,0x00000A05,True,can0,8,39.747311333333336,30.474901166666665,827.3,4.66,-6.73,-2,user1,0,Calculating,100,15 saat 20 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,76,60,68.0,-68.0,Enabled,0,76,83,34,-11,49.1875,76,120,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2539.4,5100.200000000001,12.200000000000001,3276.8,3283.2000000000003,3283.4,3283.8,3282.9,3284.2000000000003,3285.3,3285.9,3285.5,3278.3,0.1,55.1,3281.7000000000003,3284.5,3284.4,3283.4,3280.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0,2,0,3,1,1,1,8,3276.8,3285.9,3282.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,234,234,27.0625,-17.625,26.25,-18.125,0.1875,-0.5,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:13,0x00000A01,True,can0,8,39.747310666666664,30.4749005,827.4,4.65,-6.73,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,176,160,68.0,-68.0,Enabled,0,176,183,34,-10,49.1875,176,221,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.0,5100.6,11.8,3276.7000000000003,3283.2000000000003,3283.4,3283.8,3282.8,3284.2000000000003,3285.4,3285.9,3285.4,3278.3,0.1,55.1,3281.7000000000003,3284.5,3284.5,3283.4,3280.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3276.7000000000003,3285.9,3282.8,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,239,239,26.25,-17.75,26.25,-18.125,0.4375,-0.3125,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:14,0x191CFF71,True,can0,8,39.747309666666666,30.474899666666666,827.4,4.65,-6.73,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,6,246,68.0,-68.0,Enabled,0,6,13,34,-11,49.1875,6,50,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.2000000000003,5100.8,11.9,3276.8,3283.2000000000003,3283.4,3283.7000000000003,3282.9,3284.3,3285.4,3285.9,3285.5,3278.3,0.1,55.1,3281.7000000000003,3284.6000000000004,3284.6000000000004,3283.5,3280.1000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3276.8,3285.9,3282.9,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,243,243,26.1875,-18.0625,26.25,-18.125,0.3125,-0.375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:15,0x00000A0F,True,can0,8,39.74730866666667,30.474899,827.6,4.64,-6.73,-2,user1,0,Calculating,100,15 saat 51 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,120,104,68.0,-68.0,Enabled,0,120,127,34,-11,49.1875,120,164,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.2000000000003,5100.6,11.8,3276.7000000000003,3283.2000000000003,3283.4,3283.8,3282.9,3284.4,3285.4,3286.0,3285.5,3278.4,0.1,55.1,3281.7000000000003,3284.5,3284.5,3283.5,3280.1000000000004,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0,2,0,3,1,1,1,8,3276.7000000000003,3286.0,3282.9,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,249,249,26.1875,-18.3125,26.25,-18.125,0.3125,-0.375,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:16,0x191CFF71,True,can0,8,39.747307666666664,30.474898333333332,827.7,4.64,-6.69,-2,user1,0,Calculating,100,15 saat 43 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,219,203,68.0,-68.0,Enabled,0,219,226,34,-10,49.1875,219,8,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.2000000000003,5100.400000000001,11.9,3276.9,3283.2000000000003,3283.5,3283.8,3283.0,3284.6000000000004,3285.5,3286.0,3285.6000000000004,3278.4,0.1,55.1,3281.8,3284.6000000000004,3284.6000000000004,3283.4,3280.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0,2,0,3,1,1,1,8,3276.9,3286.0,3282.9,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,254,254,26.125,-17.8125,26.25,-18.125,0.3125,-0.4375,0.02734375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:17,0x00000A03,True,can0,8,39.74730733333333,30.474898833333334,827.7,4.8100000000000005,-6.69,-2,user1,0,Calculating,100,15 saat 27 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,64,48,68.0,-68.0,Enabled,0,64,71,34,-11,49.1875,64,108,-59.480621337890625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2539.4,5100.400000000001,12.100000000000001,3276.9,3283.4,3283.7000000000003,3284.0,3283.0,3284.8,3285.6000000000004,3286.1000000000004,3285.7000000000003,3278.6000000000004,0.1,55.1,3281.8,3284.7000000000003,3284.7000000000003,3283.6000000000004,3280.1000000000004,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0,2,0,3,1,1,1,8,3276.9,3286.1000000000004,3283.1000000000004,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,3,3,26.125,-18.375,26.25,-18.125,0.4375,-0.1875,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
2025-02-25 09:01:18,0x00000A04,True,can0,8,39.7473065,30.474898333333332,827.8,4.8100000000000005,-6.69,-2,user1,0,Calculating,100,15 saat 35 dakika,['1000 km bakımı: Servise gidin.'],-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,154,0,0.0,0,0,-1.0,0,1,164,148,68.0,-68.0,Enabled,0,164,171,34,-11,49.1875,164,208,-59.4765625,0,0,0,0,0.0,61,0,1060.5,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,41,0,N_position,0,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,Night mode,OFF,ON,ON,Not pressed,Not pressed,Pressed,OFF,OFF,OFF,0,42.77,40.96,1395,2538.4,5100.0,12.0,3277.0,3283.2000000000003,3283.6000000000004,3283.9,3282.9,3284.7000000000003,3285.7000000000003,3286.1000000000004,3285.7000000000003,3278.6000000000004,0.1,55.1,3281.8,3284.5,3284.5,3283.4,3280.1000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,2,0,3,1,1,1,8,3277.0,3286.1000000000004,3283.0,-7,-6,139.5,326.0,326.0,49.2,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,154.3,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,No Fault,0,8,8,26.375,-18.125,26.25,-18.125,0.4375,-0.1875,0.0234375,-1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0
