Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,Encoder_pos,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,vehicle_speed,range,Throtle_Pedal,Odometer,Mode_Control,Pre_charge_Status,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,Total_Number_Errors
2025-02-24 16:45:48,0x191271FA,True,can0,8,39.747116,30.4751435,818.9,26.74,6.65,2,user1,t_1,01:28,100,14 saat 24 dakika,['1000 km bakımı: Servise gidin.'],3334.398422241211,0.0,0,0,126,126,68.0,-68.0,Enabled,0,126,133,53,11,49.1875,126,212,No Fault,0,70,70,22.3125,0.0625,21.8125,0.0,0.4375,-0.0625,0.0234375,0.0,0,0,0,0.0,0.0,67,0,1057.2,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,45,0,D_Posiiton,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,228,0,0.0,0,0,46.53,44.83,1517,2538.9,5099.6,12.100000000000001,3279.9,3284.5,3284.1000000000004,3284.6000000000004,3285.2000000000003,3283.5,3282.5,3282.4,3282.9,3278.0,0.1,55.1,3283.7000000000003,3284.7000000000003,3284.0,3283.6000000000004,3282.1000000000004,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0,2,0,2,1,10,1,5,3278.0,3285.2000000000003,3283.0,-1,-1,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,228.20000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,151.70000000000002,326.0,326.0,49.2,225.9,225.9,14,15,14,15,14,14,11,0,21,19,11,14,1,255,0,0,0,0,0,0,2
2025-02-24 16:45:49,0x191CFF71,True,can0,8,39.74711666666666,30.4751435,818.9,26.74,6.65,2,user1,t_1,01:28,100,14 saat 17 dakika,['1000 km bakımı: Servise gidin.'],3334.398422241211,0.0,0,0,226,226,68.0,-68.0,Enabled,0,226,233,53,11,49.1875,226,56,No Fault,0,75,75,21.9375,0.0625,21.8125,0.0,0.4375,-0.0625,0.0234375,0.0,0,0,0,0.0,0.0,67,0,1057.2,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,45,0,D_Posiiton,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,228,0,0.0,0,0,46.53,44.83,1517,2538.7000000000003,5098.900000000001,12.200000000000001,3280.0,3284.8,3284.3,3285.0,3285.4,3283.8,3282.7000000000003,3282.8,3283.0,3278.1000000000004,0.0,55.1,3283.9,3284.9,3284.0,3283.9,3282.4,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0,2,0,2,1,10,1,5,3278.1000000000004,3285.4,3283.2000000000003,-1,-1,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,228.20000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,151.70000000000002,326.0,326.0,49.2,225.9,225.9,14,15,14,15,14,14,11,0,21,19,11,14,1,255,0,0,0,0,0,0,2
2025-02-24 16:45:50,0x191CFF71,True,can0,8,39.74711683333334,30.475143833333334,819.0,26.14,6.7,2,user1,t_1,01:28,100,14 saat 15 dakika,['1000 km bakımı: Servise gidin.'],3334.398422241211,0.0,0,0,70,70,68.0,-68.0,Enabled,0,70,77,53,11,49.1875,70,156,No Fault,0,80,80,21.5,-0.3125,21.8125,0.0,0.4375,-0.0625,0.0234375,0.0,0,0,0,0.0,0.0,67,0,1057.2,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,45,0,D_Posiiton,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,228,0,0.0,0,0,46.53,44.83,1517,2539.0,5099.200000000001,12.200000000000001,3280.3,3284.9,3284.5,3285.1000000000004,3285.5,3283.9,3282.7000000000003,3282.8,3283.3,3278.3,0.0,55.1,3284.1000000000004,3285.1000000000004,3284.3,3284.0,3282.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,2,0,2,1,10,1,5,3278.3,3285.5,3283.4,-1,-1,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,228.20000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,151.70000000000002,326.0,326.0,49.300000000000004,225.9,225.9,14,15,14,15,14,14,11,0,21,19,11,14,1,255,0,0,0,0,0,0,2
2025-02-24 16:45:51,0x191271FA,True,can0,8,39.74711716666667,30.475144,819.0,26.14,6.7,2,user1,t_1,01:28,100,14 saat 15 dakika,['1000 km bakımı: Servise gidin.'],3334.398422241211,0.0,0,0,170,170,68.0,-68.0,Enabled,0,170,177,53,11,49.1875,170,22,No Fault,0,85,85,22.125,0.5,21.8125,0.0,0.4375,-0.0625,0.0234375,0.0,0,0,0,0.0,0.0,67,0,1057.2,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,45,0,D_Posiiton,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,228,0,0.0,0,0,46.53,44.83,1517,2538.9,5098.6,12.200000000000001,3280.3,3285.1000000000004,3284.7000000000003,3285.3,3285.7000000000003,3284.1000000000004,3283.0,3283.0,3283.3,3278.4,0.1,55.1,3284.2000000000003,3285.3,3284.5,3284.2000000000003,3282.6000000000004,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1,10,1,5,3278.4,3285.7000000000003,3283.5,-1,-1,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,228.20000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,151.70000000000002,326.0,326.0,49.300000000000004,225.9,225.9,14,15,14,15,14,14,11,0,21,19,11,14,1,255,0,0,0,0,0,0,2
2025-02-24 16:45:52,0x1918FF71,True,can0,8,39.7471175,30.475144,819.1,26.14,6.65,2,user1,t_1,01:28,100,14 saat 15 dakika,['1000 km bakımı: Servise gidin.'],3334.398422241211,0.0,0,0,193,193,68.0,-68.0,Enabled,0,192,199,53,11,49.1875,192,22,No Fault,0,86,86,21.5,0.0625,21.8125,0.0,0.4375,-0.0625,0.0234375,0.0,0,0,0,0.0,0.0,67,0,1057.2,Load_Mode,Not_PreCharge,OFF,OFF,OFF,OFF,OFF,No error,ON,45,0,D_Posiiton,0,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,0.0,5,75.0,0,0,-400.0,4700,-1100,0,0,228,0,0.0,0,0,46.53,44.83,1517,2538.7000000000003,5098.6,12.200000000000001,3280.4,3285.1000000000004,3284.8,3285.3,3285.8,3284.2000000000003,3283.0,3283.0,3283.4,3278.5,0.0,55.1,3284.3,3285.3,3284.5,3284.3,3282.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1,10,1,5,3278.5,3285.8,3283.6000000000004,-1,-1,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,228.20000000000002,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.800000000000004,0.0,Enable,151.70000000000002,326.0,326.0,49.300000000000004,225.9,225.9,14,15,14,15,14,14,11,0,21,19,11,14,1,255,0,0,0,0,0,0,2
